terribacillus_halophilus	alloscardovia_macacae	h2o_e,
alloscardovia_omnicolens	demequina_aestuarii	h2o_e,acald_e,arab__L_e,
demequina_aestuarii	alloscardovia_omnicolens	
altererythrobacter_atlanticus	candidatus_liberibacter	
candidatus_liberibacter	altererythrobacter_atlanticus	
altererythrobacter_atlanticus	halomonas_gudaonensis	
halomonas_gudaonensis	altererythrobacter_atlanticus	pi_e,
altererythrobacter_dongtanensis	caldicoprobacter_oshimai	pi_e,
caldicoprobacter_oshimai	altererythrobacter_dongtanensis	icit_e,
altererythrobacter_dongtanensis	methylibium_petroleiphilum	for_e,pi_e,fe2_e,
methylibium_petroleiphilum	altererythrobacter_dongtanensis	h2s_e,pro__L_e,cu2_e,
altererythrobacter_dongtanensis	roseovarius_pacificus	orn_e,pi_e,
roseovarius_pacificus	altererythrobacter_dongtanensis	h2s_e,cu2_e,
altererythrobacter_epoxidivorans	nautilia_profundicola	h2o_e,acald_e,pro__L_e,fe2_e,
nautilia_profundicola	altererythrobacter_epoxidivorans	orn_e,
altererythrobacter_ishigakiensis	burkholderia_gladioli	acald_e,pyr_e,
burkholderia_gladioli	altererythrobacter_ishigakiensis	
altererythrobacter_namhicola	aureimonas_altamirensis	
aureimonas_altamirensis	altererythrobacter_namhicola	ala__L_e,gly_e,
alteribacillus_bidgolensis	chryseobacterium_soldanellicola	
chryseobacterium_soldanellicola	alteribacillus_bidgolensis	h2s_e,
alteribacillus_bidgolensis	mycobacterium_arosiense	
mycobacterium_arosiense	alteribacillus_bidgolensis	glyc_e,h2s_e,
alteribacillus_bidgolensis	pseudomonas_psychrotolerans	pi_e,
pseudomonas_psychrotolerans	alteribacillus_bidgolensis	h2s_e,
alteribacillus_persepolensis	mycetocola_miduiensis	gly_e,
mycetocola_miduiensis	alteribacillus_persepolensis	nh4_e,
alteromonas_australica	rheinheimera_salexigens	
rheinheimera_salexigens	alteromonas_australica	pyr_e,h2_e,
altibacter_lentus	bosea_lupini	pi_e,pro__L_e,
bosea_lupini	altibacter_lentus	no2_e,glyc_e,bz_e,
aminobacter_aminovorans	bacillus_glycinifermentans	acald_e,
bacillus_glycinifermentans	aminobacter_aminovorans	
aminobacterium_colombiense	devosia_enhydra	pi_e,gua_e,
devosia_enhydra	aminobacterium_colombiense	
ammonifex_degensii	desulfatirhabdium_butyrativorans	gua_e,
