-e rhodopseudomonas_palustris	phaeobacter_gallaeciensis	fe3_e,
-e phaeobacter_gallaeciensis	rhodopseudomonas_palustris	h2o_e,
-e poseidonocella_pacifica	pseudomonas_yangmingensis	ala__L_e,ala__D_e,
-e pseudomonas_yangmingensis	poseidonocella_pacifica	
-e prevotella_amnii	prevotella_timonensis	h_e,
-e prevotella_timonensis	prevotella_amnii	h2o_e,
-e prevotella_timonensis	prevotella_amnii	h2o_e,
-e prevotella_amnii	prevotella_timonensis	h_e,
-e sphingobacterium_mizutaii	prevotella_bryantii	pi_e,
-e prevotella_bryantii	sphingobacterium_mizutaii	h_e,ala__L_e,
-e pseudomonas_aestusnigri	sulfuritalea_hydrogenivorans	glyc_e,
-e sulfuritalea_hydrogenivorans	pseudomonas_aestusnigri	h2o_e,fe3_e,
-e sulfuritalea_hydrogenivorans	pseudomonas_aestusnigri	h2o_e,fe3_e,
-e pseudomonas_aestusnigri	sulfuritalea_hydrogenivorans	glyc_e,
-e sphingomonas_sanxanigenens	pseudomonas_alcaligenes	pro__L_e,
-e pseudomonas_alcaligenes	sphingomonas_sanxanigenens	
